skill_name,raw_rating,net_rating,name
G4DanGlaParTel,71.1,n/q,G4CORa01DanGlaParTel
G4DanGlaParThr,60.3,n/q,G4CORa01DanGlaParThr
G4DanGlaParTou,53.1,n/q,G4CORa01DanGlaParTou
G4DanGlaParWar,77.9,n/q,G4WARa10DanGlaParWar
G4DanGlaParWhi,65.4,n/q,G4CORa01DanGlaParWhi
G4DanGlaPerStu,63.3,n/q,G4CORa01DanGlaPerStu
G4DanGlaPerSup,71.2,n/q,G4CORa01DanGlaPerSup
G4DanGlaPerSur,62.9,n/q,G4CORa01DanGlaPerSur
G4DanGlaPerTel,82.0,82.0,G4CORa01DanGlaPerTel
G4DanGlaPerThr,71.2,n/q,G4CORa01DanGlaPerThr
G4DanGlaPerTou,62.9,n/q,G4CORa01DanGlaPerTou
G4DanGlaPerWar,89.1,89.1,G4WARa10DanGlaPerWar
G4DanGlaPerWhi,79.6,n/q,G4CORa01DanGlaPerWhi
G4DanGlaStuSup,55.7,n/q,G4CORa01DanGlaStuSup
G4DanGlaStuSur,49.7,n/q,G4CORa01DanGlaStuSur
G4DanGlaStuTel,66.6,n/q,G4CORa01DanGlaStuTel
G4DanGlaStuThr,57.4,n/q,G4CORa01DanGlaStuThr
G4DanGlaStuTou,49.7,n/q,G4CORa01DanGlaStuTou
G4DanGlaStuWar,73.6,n/q,G4WARa10DanGlaStuWar
G4DanGlaStuWhi,63.4,n/q,G4CORa01DanGlaStuWhi
G4DanGlaSupSur,55.1,n/q,G4CORa01DanGlaSupSur
G4DanGlaSupTel,74.1,n/q,G4CORa01DanGlaSupTel
G4DanGlaSupThr,64.8,n/q,G4CORa01DanGlaSupThr
G4DanGlaSupTou,55.1,n/q,G4CORa01DanGlaSupTou
G4DanGlaSupWar,76.4,n/q,G4WARa10DanGlaSupWar
G4DanGlaSupWhi,71.1,n/q,G4CORa01DanGlaSupWhi
G4DanGlaSurTel,66.1,n/q,G4CORa01DanGlaSurTel
G4DanGlaSurThr,57.1,n/q,G4CORa01DanGlaSurThr
G4DanGlaSurTou,49.8,n/q,G4CORa01DanGlaSurTou
G4DanGlaSurWar,73.6,n/q,G4WARa10DanGlaSurWar
G4DanGlaSurWhi,62.9,n/q,G4CORa01DanGlaSurWhi
G4DanGlaTelThr,75.4,n/q,G4CORa01DanGlaTelThr
G4DanGlaTelTou,66.1,n/q,G4CORa01DanGlaTelTou
G4DanGlaTelWar,90.7,90.7,G4WARa10DanGlaTelWar
G4DanGlaTelWhi,84.7,84.7,G4CORa01DanGlaTelWhi
G4DanGlaThrTou,57.1,n/q,G4CORa01DanGlaThrTou
G4DanGlaThrWar,82.2,82.2,G4WARa10DanGlaThrWar
G4DanGlaThrWhi,70.0,n/q,G4CORa01DanGlaThrWhi
G4DanGlaTouWar,73.6,n/q,G4WARa10DanGlaTouWar
G4DanGlaTouWhi,62.9,n/q,G4CORa01DanGlaTouWhi
G4DanGlaWarWhi,89.1,89.1,G4WARa10DanGlaWarWhi
G4DanGunHinImp,84.0,84.0,G4CORa01DanGunHinImp
G4DanGunHinJug,83.8,83.8,G4CORa01DanGunHinJug
G4DanGunHinMaD,78.4,n/q,G4CORa01DanGunHinMaD
G4DanGunHinMai,86.1,86.1,G4CORa01DanGunHinMai
G4DanGunHinMar,93.2,93.2,G4CORa01DanGunHinMar
G4DanGunHinPar,85.8,85.8,G4CORa01DanGunHinPar
G4DanGunHinPer,89.3,89.3,G4CORa01DanGunHinPer
G4DanGunHinStu,83.8,83.8,G4CORa01DanGunHinStu
G4DanGunHinSup,86.1,86.1,G4CORa01DanGunHinSup
G4DanGunHinSur,83.5,83.5,G4CORa01DanGunHinSur
G4DanGunHinTel,92.8,92.8,G4CORa01DanGunHinTel
G4DanGunHinThr,88.3,88.3,G4CORa01DanGunHinThr
G4DanGunHinTou,83.5,83.5,G4CORa01DanGunHinTou
G4DanGunHinWhi,85.3,85.3,G4CORa01DanGunHinWhi
G4DanGunImpJug,70.4,n/q,G4CORa01DanGunImpJug
G4DanGunImpMaD,80.8,80.8,G4CORa01DanGunImpMaD
G4DanGunImpMai,74.1,n/q,G4CORa01DanGunImpMai
G4DanGunImpMar,86.5,86.5,G4CORa01DanGunImpMar
G4DanGunImpPar,74.9,n/q,G4CORa01DanGunImpPar
G4DanGunImpPer,87.1,87.1,G4CORa01DanGunImpPer
G4DanGunImpSup,74.1,n/q,G4CORa01DanGunImpSup
G4DanGunImpSur,70.1,n/q,G4CORa01DanGunImpSur
G4DanGunImpTel,88.9,88.9,G4CORa01DanGunImpTel
G4DanGunImpThr,78.8,n/q,G4CORa01DanGunImpThr
G4DanGunImpTou,70.1,n/q,G4CORa01DanGunImpTou
G4DanGunImpWhi,86.9,86.9,G4CORa01DanGunImpWhi
G4DanGunJugMaD,80.8,80.8,G4CORa01DanGunJugMaD
G4DanGunJugMai,73.6,n/q,G4CORa01DanGunJugMai
G4DanGunJugMar,86.2,86.2,G4CORa01DanGunJugMar
G4DanGunJugPar,74.0,n/q,G4CORa01DanGunJugPar
G4DanGunJugPer,86.5,86.5,G4CORa01DanGunJugPer
G4DanGunJugStu,69.7,n/q,G4CORa01DanGunJugStu
G4DanGunJugSup,73.6,n/q,G4CORa01DanGunJugSup
G4DanGunJugSur,69.3,n/q,G4CORa01DanGunJugSur
G4DanGunJugTel,88.5,88.5,G4CORa01DanGunJugTel
G4DanGunJugThr,78.9,n/q,G4CORa01DanGunJugThr
G4DanGunJugTou,69.3,n/q,G4CORa01DanGunJugTou
G4DanGunJugWhi,86.3,86.3,G4CORa01DanGunJugWhi
G4DanGunMaDMai,83.9,83.9,G4CORa01DanGunMaDMai
G4DanGunMaDMar,91.9,91.9,G4CORa01DanGunMaDMar
G4DanGunMaDPar,83.6,83.6,G4CORa01DanGunMaDPar
G4DanGunMaDPer,83.7,83.7,G4CORa01DanGunMaDPer
G4DanGunMaDStu,80.8,80.8,G4CORa01DanGunMaDStu
G4DanGunMaDSup,83.9,83.9,G4CORa01DanGunMaDSup
G4DanGunMaDSur,80.7,80.7,G4CORa01DanGunMaDSur
G4DanGunMaDTel,89.3,89.3,G4CORa01DanGunMaDTel
G4DanGunMaDThr,86.1,86.1,G4CORa01DanGunMaDThr
G4DanGunMaDTou,80.7,80.7,G4CORa01DanGunMaDTou
G4DanGunMaDWhi,81.9,81.9,G4CORa01DanGunMaDWhi
G4DanGunMaiMar,87.5,87.5,G4CORa01DanGunMaiMar
G4DanGunMaiPar,79.5,n/q,G4CORa01DanGunMaiPar
G4DanGunMaiPer,88.3,88.3,G4CORa01DanGunMaiPer
G4DanGunMaiStu,72.9,n/q,G4CORa01DanGunMaiStu
G4DanGunMaiSup,77.6,n/q,G4CORa01DanGunMaiSup
G4DanGunMaiSur,72.4,n/q,G4CORa01DanGunMaiSur
G4DanGunMaiTel,90.4,90.4,G4CORa01DanGunMaiTel
G4DanGunMaiThr,83.1,83.1,G4CORa01DanGunMaiThr
G4DanGunMaiTou,72.4,n/q,G4CORa01DanGunMaiTou
G4DanGunMaiWhi,88.4,88.4,G4CORa01DanGunMaiWhi
G4DanGunMarPar,89.2,89.2,G4CORa01DanGunMarPar
G4DanGunMarPer,94.2,94.2,G4CORa01DanGunMarPer
G4DanGunMarStu,86.1,86.1,G4CORa01DanGunMarStu
G4DanGunMarSup,87.5,87.5,G4CORa01DanGunMarSup
G4DanGunMarSur,86.0,86.0,G4CORa01DanGunMarSur
G4DanGunMarTel,95.1,95.1,G4CORa01DanGunMarTel
G4DanGunMarThr,91.7,91.7,G4CORa01DanGunMarThr
G4DanGunMarTou,86.0,86.0,G4CORa01DanGunMarTou
G4DanGunMarWhi,94.2,94.2,G4CORa01DanGunMarWhi
G4DanGunParPer,88.2,88.2,G4CORa01DanGunParPer
G4DanGunParStu,73.7,n/q,G4CORa01DanGunParStu
G4DanGunParSup,79.5,n/q,G4CORa01DanGunParSup
G4DanGunParSur,73.3,n/q,G4CORa01DanGunParSur
G4DanGunParTel,90.9,90.9,G4CORa01DanGunParTel
G4DanGunParThr,82.9,82.9,G4CORa01DanGunParThr
G4DanGunParTou,73.3,n/q,G4CORa01DanGunParTou
G4DanGunParWhi,87.7,87.7,G4CORa01DanGunParWhi
G4DanGunPerStu,86.3,86.3,G4CORa01DanGunPerStu
G4DanGunPerSup,88.3,88.3,G4CORa01DanGunPerSup
G4DanGunPerSur,86.1,86.1,G4CORa01DanGunPerSur
G4DanGunPerTel,92.8,92.8,G4CORa01DanGunPerTel
G4DanGunPerThr,90.5,90.5,G4CORa01DanGunPerThr
G4DanGunPerTou,86.1,86.1,G4CORa01DanGunPerTou
G4DanGunPerWhi,90.9,90.9,G4CORa01DanGunPerWhi
G4DanGunStuSup,72.9,n/q,G4CORa01DanGunStuSup
G4DanGunStuSur,68.8,n/q,G4CORa01DanGunStuSur
G4DanGunStuTel,88.4,88.4,G4CORa01DanGunStuTel
G4DanGunStuThr,79.0,n/q,G4CORa01DanGunStuThr
G4DanGunStuTou,68.8,n/q,G4CORa01DanGunStuTou
G4DanGunStuWhi,86.2,86.2,G4CORa01DanGunStuWhi
G4DanGunSupSur,72.4,n/q,G4CORa01DanGunSupSur
G4DanGunSupTel,90.4,90.4,G4CORa01DanGunSupTel
G4DanGunSupThr,83.1,83.1,G4CORa01DanGunSupThr
G4DanGunSupTou,72.4,n/q,G4CORa01DanGunSupTou
G4DanGunSupWhi,88.4,88.4,G4CORa01DanGunSupWhi
G4DanGunSurTel,88.2,88.2,G4CORa01DanGunSurTel
G4DanGunSurThr,79.0,n/q,G4CORa01DanGunSurThr
G4DanGunSurTou,68.3,n/q,G4CORa01DanGunSurTou
G4DanGunSurWhi,86.0,86.0,G4CORa01DanGunSurWhi
G4DanGunTelThr,92.9,92.9,G4CORa01DanGunTelThr
G4DanGunTelTou,88.2,88.2,G4CORa01DanGunTelTou
G4DanGunTelWhi,94.4,94.4,G4CORa01DanGunTelWhi
G4DanGunThrTou,79.0,n/q,G4CORa01DanGunThrTou
G4DanGunThrWhi,89.8,89.8,G4CORa01DanGunThrWhi
G4DanGunTouWhi,86.0,86.0,G4CORa01DanGunTouWhi
G4DanHinImpJug,60.8,n/q,G4CORa01DanHinImpJug
G4DanHinImpMaD,68.8,n/q,G4CORa01DanHinImpMaD
G4DanHinImpMai,69.3,n/q,G4CORa01DanHinImpMai
G4DanHinImpMar,87.8,87.8,G4CORa01DanHinImpMar
G4DanHinImpPar,64.6,n/q,G4CORa01DanHinImpPar
G4DanHinImpPer,77.8,n/q,G4CORa01DanHinImpPer
G4DanHinImpSup,69.3,n/q,G4CORa01DanHinImpSup
G4DanHinImpSur,60.1,n/q,G4CORa01DanHinImpSur
G4DanHinImpTel,82.5,82.5,G4CORa01DanHinImpTel
G4DanHinImpThr,69.0,n/q,G4CORa01DanHinImpThr
G4DanHinImpTou,60.1,n/q,G4CORa01DanHinImpTou
G4DanHinImpWar,87.3,87.3,G4WARa10DanHinImpWar
G4DanHinImpWhi,73.5,n/q,G4CORa01DanHinImpWhi
G4DanHinJugMaD,66.6,n/q,G4CORa01DanHinJugMaD
G4DanHinJugMai,68.2,n/q,G4CORa01DanHinJugMai
G4DanHinJugMar,87.5,87.5,G4CORa01DanHinJugMar
G4DanHinJugPar,62.4,n/q,G4CORa01DanHinJugPar
G4DanHinJugPer,77.9,n/q,G4CORa01DanHinJugPer
G4DanHinJugStu,59.1,n/q,G4CORa01DanHinJugStu
G4DanHinJugSup,68.2,n/q,G4CORa01DanHinJugSup
G4DanHinJugSur,58.6,n/q,G4CORa01DanHinJugSur
G4DanHinJugTel,82.4,82.4,G4CORa01DanHinJugTel
G4DanHinJugThr,67.5,n/q,G4CORa01DanHinJugThr
G4DanHinJugTou,58.6,n/q,G4CORa01DanHinJugTou
G4DanHinJugWar,87.2,87.2,G4WARa10DanHinJugWar
G4DanHinJugWhi,72.0,n/q,G4CORa01DanHinJugWhi
G4DanHinMaDMai,77.1,n/q,G4CORa01DanHinMaDMai
G4DanHinMaDMar,91.4,91.4,G4CORa01DanHinMaDMar
G4DanHinMaDPar,68.5,n/q,G4CORa01DanHinMaDPar
G4DanHinMaDPer,67.8,n/q,G4CORa01DanHinMaDPer
G4DanHinMaDStu,66.2,n/q,G4CORa01DanHinMaDStu
G4DanHinMaDSup,77.1,n/q,G4CORa01DanHinMaDSup
G4DanHinMaDSur,65.7,n/q,G4CORa01DanHinMaDSur
G4DanHinMaDTel,76.1,n/q,G4CORa01DanHinMaDTel
G4DanHinMaDThr,73.5,n/q,G4CORa01DanHinMaDThr
G4DanHinMaDTou,65.7,n/q,G4CORa01DanHinMaDTou
G4DanHinMaDWar,91.8,91.8,G4WARa10DanHinMaDWar
G4DanHinMaDWhi,61.1,n/q,G4CORa01DanHinMaDWhi
G4DanHinMaiMar,89.5,89.5,G4CORa01DanHinMaiMar
G4DanHinMaiPar,70.1,n/q,G4CORa01DanHinMaiPar
G4DanHinMaiPer,84.6,84.6,G4CORa01DanHinMaiPer
G4DanHinMaiStu,67.4,n/q,G4CORa01DanHinMaiStu
G4DanHinMaiSup,74.5,n/q,G4CORa01DanHinMaiSup
G4DanHinMaiSur,66.6,n/q,G4CORa01DanHinMaiSur
G4DanHinMaiTel,88.0,88.0,G4CORa01DanHinMaiTel
G4DanHinMaiThr,75.9,n/q,G4CORa01DanHinMaiThr
G4DanHinMaiTou,66.6,n/q,G4CORa01DanHinMaiTou
G4DanHinMaiWar,89.6,89.6,G4WARa10DanHinMaiWar
G4DanHinMaiWhi,81.7,81.7,G4CORa01DanHinMaiWhi
G4DanHinMarPar,89.5,89.5,G4CORa01DanHinMarPar
G4DanHinMarPer,94.8,94.8,G4CORa01DanHinMarPer
G4DanHinMarStu,87.5,87.5,G4CORa01DanHinMarStu
G4DanHinMarSup,89.5,89.5,G4CORa01DanHinMarSup
G4DanHinMarSur,87.3,87.3,G4CORa01DanHinMarSur
G4DanHinMarTel,96.1,96.1,G4CORa01DanHinMarTel
G4DanHinMarThr,91.5,91.5,G4CORa01DanHinMarThr
G4DanHinMarTou,87.3,87.3,G4CORa01DanHinMarTou
G4DanHinMarWhi,93.5,93.5,G4CORa01DanHinMarWhi
G4DanHinParPer,80.6,80.6,G4CORa01DanHinParPer
G4DanHinParStu,61.8,n/q,G4CORa01DanHinParStu
G4DanHinParSup,70.1,n/q,G4CORa01DanHinParSup
G4DanHinParSur,61.4,n/q,G4CORa01DanHinParSur
G4DanHinParTel,84.8,84.8,G4CORa01DanHinParTel
G4DanHinParThr,67.6,n/q,G4CORa01DanHinParThr
G4DanHinParTou,61.4,n/q,G4CORa01DanHinParTou
G4DanHinParWar,89.6,89.6,G4WARa10DanHinParWar
G4DanHinParWhi,76.9,n/q,G4CORa01DanHinParWhi
G4DanHinPerStu,77.9,n/q,G4CORa01DanHinPerStu
G4DanHinPerSup,84.6,84.6,G4CORa01DanHinPerSup
G4DanHinPerSur,77.9,n/q,G4CORa01DanHinPerSur
G4DanHinPerTel,84.9,84.9,G4CORa01DanHinPerTel
G4DanHinPerThr,82.9,82.9,G4CORa01DanHinPerThr
G4DanHinPerTou,77.9,n/q,G4CORa01DanHinPerTou
G4DanHinPerWar,95.0,95.0,G4WARa10DanHinPerWar
G4DanHinPerWhi,76.4,n/q,G4CORa01DanHinPerWhi
G4DanHinStuSup,67.4,n/q,G4CORa01DanHinStuSup
G4DanHinStuSur,58.1,n/q,G4CORa01DanHinStuSur
G4DanHinStuTel,82.3,82.3,G4CORa01DanHinStuTel
G4DanHinStuThr,67.1,n/q,G4CORa01DanHinStuThr
G4DanHinStuTou,58.1,n/q,G4CORa01DanHinStuTou
G4DanHinStuWar,87.2,87.2,G4WARa10DanHinStuWar
G4DanHinStuWhi,71.7,n/q,G4CORa01DanHinStuWhi
G4DanHinSupSur,66.6,n/q,G4CORa01DanHinSupSur
G4DanHinSupTel,88.0,88.0,G4CORa01DanHinSupTel
G4DanHinSupThr,75.9,n/q,G4CORa01DanHinSupThr
G4DanHinSupTou,66.6,n/q,G4CORa01DanHinSupTou
G4DanHinSupWar,89.6,89.6,G4WARa10DanHinSupWar
G4DanHinSupWhi,81.7,81.7,G4CORa01DanHinSupWhi
G4DanHinSurTel,82.2,82.2,G4CORa01DanHinSurTel
G4DanHinSurThr,66.4,n/q,G4CORa01DanHinSurThr
G4DanHinSurTou,58.1,n/q,G4CORa01DanHinSurTou
G4DanHinSurWar,87.0,87.0,G4WARa10DanHinSurWar
G4DanHinSurWhi,72.4,n/q,G4CORa01DanHinSurWhi
G4DanHinTelThr,87.3,87.3,G4CORa01DanHinTelThr
G4DanHinTelTou,82.2,82.2,G4CORa01DanHinTelTou
G4DanHinTelWar,96.2,96.2,G4WARa10DanHinTelWar
G4DanHinTelWhi,85.0,85.0,G4CORa01DanHinTelWhi
G4DanHinThrTou,66.4,n/q,G4CORa01DanHinThrTou
G4DanHinThrWar,91.5,91.5,G4WARa10DanHinThrWar
G4DanHinThrWhi,79.0,n/q,G4CORa01DanHinThrWhi
G4DanHinTouWar,87.0,87.0,G4WARa10DanHinTouWar
G4DanHinTouWhi,72.4,n/q,G4CORa01DanHinTouWhi
G4DanHinWarWhi,93.9,93.9,G4WARa10DanHinWarWhi
G4DanImpJugMaD,58.3,n/q,G4CORa01DanImpJugMaD
G4DanImpJugMai,56.1,n/q,G4CORa01DanImpJugMai
G4DanImpJugMar,74.1,n/q,G4CORa01DanImpJugMar
G4DanImpJugPar,53.4,n/q,G4CORa01DanImpJugPar
G4DanImpJugPer,64.1,n/q,G4CORa01DanImpJugPer
G4DanImpJugSup,56.1,n/q,G4CORa01DanImpJugSup
G4DanImpJugSur,49.7,n/q,G4CORa01DanImpJugSur
G4DanImpJugTel,67.1,n/q,G4CORa01DanImpJugTel
G4DanImpJugThr,57.6,n/q,G4CORa01DanImpJugThr
G4DanImpJugTou,49.7,n/q,G4CORa01DanImpJugTou
G4DanImpJugWar,73.6,n/q,G4WARa10DanImpJugWar
G4DanImpJugWhi,64.1,n/q,G4CORa01DanImpJugWhi
G4DanImpMaDMai,66.1,n/q,G4CORa01DanImpMaDMai
G4DanImpMaDMar,85.8,85.8,G4CORa01DanImpMaDMar
G4DanImpMaDPar,61.3,n/q,G4CORa01DanImpMaDPar
G4DanImpMaDPer,72.6,n/q,G4CORa01DanImpMaDPer
G4DanImpMaDSup,66.1,n/q,G4CORa01DanImpMaDSup
G4DanImpMaDSur,57.3,n/q,G4CORa01DanImpMaDSur
G4DanImpMaDTel,78.0,n/q,G4CORa01DanImpMaDTel
G4DanImpMaDThr,65.5,n/q,G4CORa01DanImpMaDThr
G4DanImpMaDTou,57.3,n/q,G4CORa01DanImpMaDTou
G4DanImpMaDWar,84.7,84.7,G4WARa10DanImpMaDWar
G4DanImpMaDWhi,71.4,n/q,G4CORa01DanImpMaDWhi
G4DanImpMaiMar,76.8,n/q,G4CORa01DanImpMaiMar
G4DanImpMaiPar,60.8,n/q,G4CORa01DanImpMaiPar
G4DanImpMaiPer,72.4,n/q,G4CORa01DanImpMaiPer
G4DanImpMaiSup,61.7,n/q,G4CORa01DanImpMaiSup
G4DanImpMaiSur,55.1,n/q,G4CORa01DanImpMaiSur
G4DanImpMaiTel,75.0,n/q,G4CORa01DanImpMaiTel
G4DanImpMaiThr,65.0,n/q,G4CORa01DanImpMaiThr
G4DanImpMaiTou,55.1,n/q,G4CORa01DanImpMaiTou
G4DanImpMaiWar,76.4,n/q,G4WARa10DanImpMaiWar
G4DanImpMaiWhi,72.3,n/q,G4CORa01DanImpMaiWhi
G4DanImpMarPar,78.8,n/q,G4CORa01DanImpMarPar
G4DanImpMarPer,89.6,89.6,G4CORa01DanImpMarPer
G4DanImpMarSup,76.8,n/q,G4CORa01DanImpMarSup
G4DanImpMarSur,74.1,n/q,G4CORa01DanImpMarSur
G4DanImpMarTel,91.1,91.1,G4CORa01DanImpMarTel
G4DanImpMarThr,83.0,83.0,G4CORa01DanImpMarThr
G4DanImpMarTou,74.1,n/q,G4CORa01DanImpMarTou
G4DanImpMarWhi,89.6,89.6,G4CORa01DanImpMarWhi
G4DanImpParPer,68.4,n/q,G4CORa01DanImpParPer
G4DanImpParSup,60.8,n/q,G4CORa01DanImpParSup
G4DanImpParSur,53.0,n/q,G4CORa01DanImpParSur
G4DanImpParTel,73.0,n/q,G4CORa01DanImpParTel
G4DanImpParThr,61.2,n/q,G4CORa01DanImpParThr
G4DanImpParTou,53.0,n/q,G4CORa01DanImpParTou
G4DanImpParWar,77.9,n/q,G4WARa10DanImpParWar
G4DanImpParWhi,68.1,n/q,G4CORa01DanImpParWhi
G4DanImpPerSup,72.4,n/q,G4CORa01DanImpPerSup
G4DanImpPerSur,63.5,n/q,G4CORa01DanImpPerSur
G4DanImpPerTel,82.5,82.5,G4CORa01DanImpPerTel
G4DanImpPerThr,72.3,n/q,G4CORa01DanImpPerThr
G4DanImpPerTou,63.5,n/q,G4CORa01DanImpPerTou
G4DanImpPerWar,89.2,89.2,G4WARa10DanImpPerWar
G4DanImpPerWhi,80.0,80.0,G4CORa01DanImpPerWhi
G4DanImpSupSur,55.1,n/q,G4CORa01DanImpSupSur
G4DanImpSupTel,75.0,n/q,G4CORa01DanImpSupTel
G4DanImpSupThr,65.0,n/q,G4CORa01DanImpSupThr
G4DanImpSupTou,55.1,n/q,G4CORa01DanImpSupTou
G4DanImpSupWar,76.4,n/q,G4WARa10DanImpSupWar
G4DanImpSupWhi,72.3,n/q,G4CORa01DanImpSupWhi
G4DanImpSurTel,66.7,n/q,G4CORa01DanImpSurTel
G4DanImpSurThr,57.0,n/q,G4CORa01DanImpSurThr
G4DanImpSurTou,49.9,n/q,G4CORa01DanImpSurTou
G4DanImpSurWar,73.6,n/q,G4WARa10DanImpSurWar
G4DanImpSurWhi,63.5,n/q,G4CORa01DanImpSurWhi
G4DanImpTelThr,75.9,n/q,G4CORa01DanImpTelThr
G4DanImpTelTou,66.7,n/q,G4CORa01DanImpTelTou
G4DanImpTelWar,90.7,90.7,G4WARa10DanImpTelWar
G4DanImpTelWhi,85.8,85.8,G4CORa01DanImpTelWhi
G4DanImpThrTou,57.0,n/q,G4CORa01DanImpThrTou
G4DanImpThrWar,82.2,82.2,G4WARa10DanImpThrWar
G4DanImpThrWhi,71.2,n/q,G4CORa01DanImpThrWhi
G4DanImpTouWar,73.6,n/q,G4WARa10DanImpTouWar
G4DanImpTouWhi,63.5,n/q,G4CORa01DanImpTouWhi
G4DanImpWarWhi,89.2,89.2,G4WARa10DanImpWarWhi
G4DanJugMaDMai,64.7,n/q,G4CORa01DanJugMaDMai
G4DanJugMaDMar,85.5,85.5,G4CORa01DanJugMaDMar
G4DanJugMaDPar,59.3,n/q,G4CORa01DanJugMaDPar
G4DanJugMaDPer,70.8,n/q,G4CORa01DanJugMaDPer
G4DanJugMaDStu,56.5,n/q,G4CORa01DanJugMaDStu
G4DanJugMaDSup,64.7,n/q,G4CORa01DanJugMaDSup
G4DanJugMaDSur,56.6,n/q,G4CORa01DanJugMaDSur
G4DanJugMaDTel,78.1,n/q,G4CORa01DanJugMaDTel
G4DanJugMaDThr,63.3,n/q,G4CORa01DanJugMaDThr
G4DanJugMaDTou,56.6,n/q,G4CORa01DanJugMaDTou
G4DanJugMaDWar,84.8,84.8,G4WARa10DanJugMaDWar
G4DanJugMaDWhi,69.2,n/q,G4CORa01DanJugMaDWhi
G4DanJugMaiMar,77.0,n/q,G4CORa01DanJugMaiMar
G4DanJugMaiPar,60.2,n/q,G4CORa01DanJugMaiPar
G4DanJugMaiPer,71.6,n/q,G4CORa01DanJugMaiPer
G4DanJugMaiStu,54.7,n/q,G4CORa01DanJugMaiStu
G4DanJugMaiSup,61.2,n/q,G4CORa01DanJugMaiSup
G4DanJugMaiSur,54.4,n/q,G4CORa01DanJugMaiSur
G4DanJugMaiTel,74.6,n/q,G4CORa01DanJugMaiTel
G4DanJugMaiThr,64.6,n/q,G4CORa01DanJugMaiThr
G4DanJugMaiTou,54.4,n/q,G4CORa01DanJugMaiTou
G4DanJugMaiWar,76.3,n/q,G4WARa10DanJugMaiWar
G4DanJugMaiWhi,71.6,n/q,G4CORa01DanJugMaiWhi
G4DanJugMarPar,78.9,n/q,G4CORa01DanJugMarPar
G4DanJugMarPer,89.5,89.5,G4CORa01DanJugMarPer
G4DanJugMarStu,74.0,n/q,G4CORa01DanJugMarStu
G4DanJugMarSup,77.0,n/q,G4CORa01DanJugMarSup
G4DanJugMarSur,73.9,n/q,G4CORa01DanJugMarSur
G4DanJugMarTel,91.1,91.1,G4CORa01DanJugMarTel
G4DanJugMarThr,83.0,83.0,G4CORa01DanJugMarThr
G4DanJugMarTou,73.9,n/q,G4CORa01DanJugMarTou
G4DanJugMarWhi,89.4,89.4,G4CORa01DanJugMarWhi
G4DanJugParPer,66.8,n/q,G4CORa01DanJugParPer
G4DanJugParStu,53.1,n/q,G4CORa01DanJugParStu
G4DanJugParSup,60.2,n/q,G4CORa01DanJugParSup
G4DanJugParSur,53.1,n/q,G4CORa01DanJugParSur
G4DanJugParTel,71.8,n/q,G4CORa01DanJugParTel
G4DanJugParThr,60.0,n/q,G4CORa01DanJugParThr
G4DanJugParTou,53.1,n/q,G4CORa01DanJugParTou
G4DanJugParWar,77.9,n/q,G4WARa10DanJugParWar
G4DanJugParWhi,66.0,n/q,G4CORa01DanJugParWhi
G4DanJugPerStu,62.7,n/q,G4CORa01DanJugPerStu
G4DanJugPerSup,71.6,n/q,G4CORa01DanJugPerSup
G4DanJugPerSur,62.0,n/q,G4CORa01DanJugPerSur
G4DanJugPerTel,82.4,82.4,G4CORa01DanJugPerTel
G4DanJugPerThr,71.2,n/q,G4CORa01DanJugPerThr
G4DanJugPerTou,62.0,n/q,G4CORa01DanJugPerTou
G4DanJugPerWar,89.2,89.2,G4WARa10DanJugPerWar
G4DanJugPerWhi,80.0,80.0,G4CORa01DanJugPerWhi
G4DanJugStuSup,54.7,n/q,G4CORa01DanJugStuSup
G4DanJugStuSur,49.9,n/q,G4CORa01DanJugStuSur
G4DanJugStuTel,66.2,n/q,G4CORa01DanJugStuTel
G4DanJugStuThr,56.4,n/q,G4CORa01DanJugStuThr
G4DanJugStuTou,49.9,n/q,G4CORa01DanJugStuTou
G4DanJugStuWar,73.5,n/q,G4WARa10DanJugStuWar
G4DanJugStuWhi,62.7,n/q,G4CORa01DanJugStuWhi
G4DanJugSupSur,54.4,n/q,G4CORa01DanJugSupSur
G4DanJugSupTel,74.6,n/q,G4CORa01DanJugSupTel
G4DanJugSupThr,64.6,n/q,G4CORa01DanJugSupThr
G4DanJugSupTou,54.4,n/q,G4CORa01DanJugSupTou
G4DanJugSupWar,76.3,n/q,G4WARa10DanJugSupWar
G4DanJugSupWhi,71.6,n/q,G4CORa01DanJugSupWhi
G4DanJugSurTel,65.7,n/q,G4CORa01DanJugSurTel
G4DanJugSurThr,56.0,n/q,G4CORa01DanJugSurThr
G4DanJugSurTou,49.9,n/q,G4CORa01DanJugSurTou
G4DanJugSurWar,73.5,n/q,G4WARa10DanJugSurWar
G4DanJugSurWhi,62.2,n/q,G4CORa01DanJugSurWhi
G4DanJugTelThr,75.3,n/q,G4CORa01DanJugTelThr
G4DanJugTelTou,65.7,n/q,G4CORa01DanJugTelTou
G4DanJugTelWar,90.7,90.7,G4WARa10DanJugTelWar
G4DanJugTelWhi,85.1,85.1,G4CORa01DanJugTelWhi
G4DanJugThrTou,56.0,n/q,G4CORa01DanJugThrTou
G4DanJugThrWar,82.2,82.2,G4WARa10DanJugThrWar
G4DanJugThrWhi,70.0,n/q,G4CORa01DanJugThrWhi
G4DanJugTouWar,73.5,n/q,G4WARa10DanJugTouWar
G4DanJugTouWhi,62.2,n/q,G4CORa01DanJugTouWhi
G4DanJugWarWhi,89.2,89.2,G4WARa10DanJugWarWhi
